";ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow";Hydro_Reservoir_inflow;PumpedHydro_Closed_inflow;ghi;dni;dhi;temp_air;rh;ws10
"2022-11-21 10:00:00;;;;;;;";0.0;0;146.0;0.0;146.0;13.06;92.65;2.07
"2022-11-21 11:00:00;;;;;;;";0.0;0;184.0;8.35;180.0;13.54;89.45;2.14
"2022-11-21 12:00:00;;;;;;;";0.0;0;192.0;25.47;181.0;13.83;89.45;2.0
"2022-11-21 13:00:00;;;;;;;";0.0;0;157.0;38.22;144.0;13.91;92.65;2.0
"2022-11-21 14:00:00;;;;;;;";0.0;0;107.0;85.77;89.0;13.6;92.65;2.14
"2022-11-21 15:00:00;;;;;;;";0.0;0;14.0;20.01;13.0;12.88;92.6;2.07
"2022-11-21 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.54;92.6;1.86
"2022-11-21 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.1;99.4;1.72
"2022-11-21 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.93;99.4;1.52
"2022-11-21 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.29;99.4;1.59
"2022-11-21 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.36;99.4;1.52
"2022-11-21 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.21;99.4;1.38
"2022-11-21 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.16;99.4;1.17
"2022-11-21 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.13;99.4;1.31
"2022-11-22 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.07;99.4;1.31
"2022-11-22 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.06;99.4;1.31
"2022-11-22 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.85;100.0;1.17
"2022-11-22 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.74;100.0;1.17
"2022-11-22 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.65;99.4;1.17
"2022-11-22 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.69;99.4;1.38
"2022-11-22 06:00:00;;;;;;;";0.0;0;11.0;0.0;11.0;11.71;99.4;1.1
"2022-11-22 07:00:00;;;;;;;";0.0;0;110.0;114.93;87.0;11.94;99.4;2.07
"2022-11-22 08:00:00;;;;;;;";0.0;0;221.0;201.94;154.0;12.17;95.95;2.07
"2022-11-22 09:00:00;;;;;;;";0.0;0;369.0;496.07;158.0;13.1;86.3;1.59
"2022-11-22 10:00:00;;;;;;;";0.0;0;470.0;769.37;105.0;14.34;77.65;1.24
"2022-11-22 11:00:00;;;;;;;";0.0;0;472.0;769.46;106.0;15.42;72.45;0.76
"2022-11-22 12:00:00;;;;;;;";0.0;0;323.0;293.71;197.0;15.88;67.55;0.55
"2022-11-22 13:00:00;;;;;;;";0.0;0;232.0;228.09;155.0;16.07;62.95;0.76
"2022-11-22 14:00:00;;;;;;;";0.0;0;107.0;86.67;89.0;15.7;67.55;1.31
"2022-11-22 15:00:00;;;;;;;";0.0;0;24.0;207.79;14.0;15.0;72.45;1.31
"2022-11-22 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.86;83.35;1.31
"2022-11-22 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.8;92.6;0.97
"2022-11-22 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.47;92.6;0.62
"2022-11-22 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.04;92.6;0.14
"2022-11-22 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.59;95.9;0.28
"2022-11-22 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.19;99.35;0.62
"2022-11-22 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.65;99.4;0.83
"2022-11-22 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.02;99.4;0.97
"2022-11-23 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.33;100.0;1.1
"2022-11-23 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.58;99.4;1.17
"2022-11-23 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.64;99.4;0.97
"2022-11-23 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.55;99.4;1.1
"2022-11-23 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.67;99.4;0.97
"2022-11-23 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.48;99.4;0.97
"2022-11-23 06:00:00;;;;;;;";0.0;0;5.0;0.0;5.0;8.3;100.0;0.97
"2022-11-23 07:00:00;;;;;;;";0.0;0;67.0;10.17;65.0;10.05;99.4;0.9
"2022-11-23 08:00:00;;;;;;;";0.0;0;63.0;0.0;63.0;11.56;92.55;0.76
"2022-11-23 09:00:00;;;;;;;";0.0;0;162.0;9.48;158.0;13.04;86.3;0.9
"2022-11-23 10:00:00;;;;;;;";0.0;0;366.0;322.63;214.0;14.09;80.45;0.76
"2022-11-23 11:00:00;;;;;;;";0.0;0;317.0;179.85;232.0;14.63;75.0;0.69
"2022-11-23 12:00:00;;;;;;;";0.0;0;326.0;316.72;191.0;14.96;72.45;0.83
"2022-11-23 13:00:00;;;;;;;";0.0;0;221.0;193.93;156.0;15.19;72.45;0.69
"2022-11-23 14:00:00;;;;;;;";0.0;0;176.0;588.49;55.0;15.14;72.45;0.55
"2022-11-23 15:00:00;;;;;;;";0.0;0;18.0;86.22;14.0;13.87;83.35;0.83
"2022-11-23 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.43;89.4;1.31
"2022-11-23 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.56;95.9;1.03
"2022-11-23 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.23;99.35;0.83
"2022-11-23 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.89;99.4;1.66
"2022-11-23 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.44;99.4;1.66
"2022-11-23 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.4;99.4;1.59
"2022-11-23 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.42;99.4;1.66
"2022-11-23 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.44;99.4;1.66
"2022-11-24 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.21;100.0;1.59
"2022-11-24 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.3;100.0;1.59
"2022-11-24 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.4;99.4;1.59
"2022-11-24 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.36;100.0;1.66
"2022-11-24 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.2;99.4;1.59
"2022-11-24 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.21;99.4;1.59
"2022-11-24 06:00:00;;;;;;;";0.0;0;9.0;0.0;9.0;9.99;99.4;1.38
"2022-11-24 07:00:00;;;;;;;";0.0;0;155.0;481.53;62.0;10.1;99.4;2.07
"2022-11-24 08:00:00;;;;;;;";0.0;0;282.0;535.73;108.0;11.05;92.55;2.14
"2022-11-24 09:00:00;;;;;;;";0.0;0;428.0;833.88;79.0;12.28;86.2;1.72
"2022-11-24 10:00:00;;;;;;;";0.0;0;475.0;807.8;97.0;13.49;74.85;1.38
"2022-11-24 11:00:00;;;;;;;";0.0;0;449.0;668.56;135.0;14.28;69.75;1.24
"2022-11-24 12:00:00;;;;;;;";0.0;0;356.0;439.1;170.0;14.81;67.35;1.31
"2022-11-24 13:00:00;;;;;;;";0.0;0;250.0;315.45;145.0;15.07;62.75;1.38
"2022-11-24 14:00:00;;;;;;;";0.0;0;90.0;44.19;81.0;14.98;60.5;1.38
"2022-11-24 15:00:00;;;;;;;";0.0;0;13.0;22.34;12.0;14.22;67.25;1.45
"2022-11-24 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.93;74.75;1.38
"2022-11-24 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.48;89.3;1.1
"2022-11-24 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.7;92.5;0.83
"2022-11-24 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.99;89.3;0.62
"2022-11-24 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.01;92.5;0.9
"2022-11-24 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.79;99.4;1.24
"2022-11-24 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.27;99.4;1.24
"2022-11-24 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.05;99.4;1.17
"2022-11-25 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.69;99.4;1.24
"2022-11-25 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.32;99.4;1.24
"2022-11-25 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.93;99.4;1.24
"2022-11-25 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.81;99.4;1.17
"2022-11-25 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.31;99.4;1.24
"2022-11-25 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.96;95.8;1.24
"2022-11-25 06:00:00;;;;;;;";0.0;0;8.0;0.0;8.0;5.81;99.4;1.24
"2022-11-25 07:00:00;;;;;;;";0.0;0;159.0;548.15;55.0;7.11;99.4;1.1
"2022-11-25 08:00:00;;;;;;;";0.0;0;303.0;690.73;81.0;9.58;92.45;0.83
"2022-11-25 09:00:00;;;;;;;";0.0;0;414.0;775.47;92.0;12.17;83.15;0.76
"2022-11-25 10:00:00;;;;;;;";0.0;0;490.0;882.04;80.0;14.1;67.25;0.62
"2022-11-25 11:00:00;;;;;;;";0.0;0;492.0;882.58;80.0;15.2;56.25;0.83
"2022-11-25 12:00:00;;;;;;;";0.0;0;398.0;650.75;124.0;15.68;52.4;0.83
"2022-11-25 13:00:00;;;;;;;";0.0;0;318.0;725.83;78.0;15.72;50.5;0.9
"2022-11-25 14:00:00;;;;;;;";0.0;0;168.0;530.25;61.0;15.48;50.5;0.76
"2022-11-25 15:00:00;;;;;;;";0.0;0;19.0;138.76;13.0;14.64;58.25;0.9
"2022-11-25 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.54;74.7;0.9
"2022-11-25 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.98;77.2;1.17
"2022-11-25 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.38;85.95;1.45
"2022-11-25 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.1;79.95;1.1
"2022-11-25 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.16;89.05;1.45
"2022-11-25 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.84;92.35;1.66
"2022-11-25 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.97;92.3;1.72
"2022-11-25 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.45;92.3;1.66
"2022-11-26 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.14;92.25;1.59
"2022-11-26 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.78;95.75;1.59
"2022-11-26 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.56;95.75;1.52
"2022-11-26 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.08;95.75;1.59
"2022-11-26 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.87;92.2;1.52
"2022-11-26 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.85;95.75;1.45
"2022-11-26 06:00:00;;;;;;;";0.0;0;6.0;0.0;6.0;3.87;95.75;1.38
"2022-11-26 07:00:00;;;;;;;";0.0;0;157.0;547.25;55.0;5.25;95.75;1.24
"2022-11-26 08:00:00;;;;;;;";0.0;0;300.0;679.08;84.0;8.25;89.05;0.97
"2022-11-26 09:00:00;;;;;;;";0.0;0;412.0;774.23;93.0;12.11;74.6;0.9
"2022-11-26 10:00:00;;;;;;;";0.0;0;489.0;883.48;81.0;14.19;56.0;1.17
"2022-11-26 11:00:00;;;;;;;";0.0;0;484.0;851.19;89.0;14.94;54.25;1.52
"2022-11-26 12:00:00;;;;;;;";0.0;0;399.0;659.33;123.0;15.24;52.25;1.52
"2022-11-26 13:00:00;;;;;;;";0.0;0;315.0;718.29;79.0;15.29;52.25;1.45
"2022-11-26 14:00:00;;;;;;;";0.0;0;167.0;529.88;61.0;14.98;52.25;1.38
"2022-11-26 15:00:00;;;;;;;";0.0;0;18.0;143.45;12.0;13.99;58.1;1.17
"2022-11-26 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.82;74.55;1.45
"2022-11-26 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.67;85.95;1.79
"2022-11-26 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.08;92.4;1.93
"2022-11-26 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.98;95.8;1.93
"2022-11-26 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.11;92.3;1.79
"2022-11-26 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.44;92.3;1.72
"2022-11-26 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.92;92.25;1.66
"2022-11-26 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.46;95.75;1.66
"2022-11-27 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.15;95.75;1.59
"2022-11-27 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.8;99.4;1.52
"2022-11-27 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.51;95.7;1.52
"2022-11-27 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.57;95.7;1.45
"2022-11-27 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.84;95.75;1.52
"2022-11-27 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.8;99.4;1.59
"2022-11-27 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.87;95.75;1.59
"2022-11-27 07:00:00;;;;;;;";0.0;0;106.0;147.45;79.0;4.81;95.75;1.38
"2022-11-27 08:00:00;;;;;;;";0.0;0;216.0;222.34;146.0;8.17;92.4;1.17
"2022-11-27 09:00:00;;;;;;;";0.0;0;313.0;305.7;188.0;11.29;80.1;1.31
"2022-11-27 10:00:00;;;;;;;";0.0;0;334.0;241.89;223.0;12.98;69.55;1.93
"2022-11-27 11:00:00;;;;;;;";0.0;0;284.0;119.2;229.0;13.92;64.75;2.55
"2022-11-27 12:00:00;;;;;;;";0.0;0;231.0;79.28;198.0;14.32;60.3;2.97
"2022-11-27 13:00:00;;;;;;;";0.0;0;204.0;150.05;155.0;14.38;60.3;3.1
"2022-11-27 14:00:00;;;;;;;";0.0;0;135.0;267.13;82.0;13.97;62.55;2.83
"2022-11-27 15:00:00;;;;;;;";0.0;0;7.0;0.0;7.0;12.91;72.05;2.9
"2022-11-27 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.94;77.35;3.03
"2022-11-27 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.24;83.05;3.03
"2022-11-27 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.84;86.05;3.03
"2022-11-27 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.53;86.05;3.03
"2022-11-27 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.44;83.0;3.17
"2022-11-27 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.44;83.0;3.1
"2022-11-27 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.55;83.0;2.9
"2022-11-27 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.5;83.0;2.83
"2022-11-28 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.19;86.0;2.83
"2022-11-28 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.94;86.0;2.97
"2022-11-28 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.06;89.2;3.1
"2022-11-28 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.17;92.5;3.31
"2022-11-28 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.46;92.5;3.66
"2022-11-28 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.87;95.9;4.07
"2022-11-28 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.24;95.9;4.48
"2022-11-28 07:00:00;;;;;;;";0.0;0;62.0;11.12;60.0;12.55;92.6;4.97
"2022-11-28 08:00:00;;;;;;;";0.0;0;149.0;44.92;135.0;14.1;89.5;5.59
"2022-11-28 09:00:00;;;;;;;";0.0;0;64.0;0.0;64.0;15.38;86.5;7.93
"2022-11-28 10:00:00;;;;;;;";0.0;0;57.0;0.0;57.0;16.1;80.75;7.59
"2022-11-28 11:00:00;;;;;;;";0.0;0;177.0;8.72;173.0;16.86;80.8;7.38
"2022-11-28 12:00:00;;;;;;;";0.0;0;321.0;330.89;184.0;16.76;80.8;6.62
"2022-11-28 13:00:00;;;;;;;";0.0;0;292.0;612.9;93.0;17.07;78.1;6.69
"2022-11-28 14:00:00;;;;;;;";0.0;0;167.0;579.03;53.0;17.05;78.1;6.69
"2022-11-28 15:00:00;;;;;;;";0.0;0;11.0;0.0;11.0;16.24;83.6;6.21
"2022-11-28 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.41;83.5;5.52
"2022-11-28 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;14.42;86.4;5.17
"2022-11-28 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.53;86.35;4.07
"2022-11-28 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;13.7;74.85;4.55
"2022-11-28 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.85;77.45;3.93
"2022-11-28 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;12.05;74.6;3.86
"2022-11-28 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;11.05;74.45;3.72
"2022-11-28 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.28;74.3;3.72
"2022-11-29 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.52;74.2;3.59
"2022-11-29 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.08;74.15;3.66
"2022-11-29 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.76;74.05;3.59
"2022-11-29 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.59;74.05;3.72
"2022-11-29 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.35;76.8;3.79
"2022-11-29 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.11;76.8;3.45
"2022-11-29 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.91;76.8;3.38
"2022-11-29 07:00:00;;;;;;;";0.0;0;133.0;390.37;64.0;8.65;76.85;3.59
"2022-11-29 08:00:00;;;;;;;";0.0;0;215.0;233.34;143.0;9.7;74.2;3.66
"2022-11-29 09:00:00;;;;;;;";0.0;0;283.0;218.42;195.0;11.09;66.65;4.83
"2022-11-29 10:00:00;;;;;;;";0.0;0;438.0;681.65;129.0;11.92;59.85;5.24
"2022-11-29 11:00:00;;;;;;;";0.0;0;449.0;725.26;118.0;12.47;57.75;5.45
"2022-11-29 12:00:00;;;;;;;";0.0;0;336.0;386.0;177.0;12.42;57.75;5.66
"2022-11-29 13:00:00;;;;;;;";0.0;0;272.0;470.71;120.0;11.87;64.35;4.34
"2022-11-29 14:00:00;;;;;;;";0.0;0;108.0;117.67;85.0;11.53;64.35;4.41
"2022-11-29 15:00:00;;;;;;;";0.0;0;11.0;0.0;11.0;10.87;66.55;4.34
"2022-11-29 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.22;69.0;4.55
"2022-11-29 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.77;68.9;4.69
"2022-11-29 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.51;68.9;4.83
"2022-11-29 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;10.01;69.0;4.48
"2022-11-29 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.8;71.5;4.41
"2022-11-29 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.71;71.5;4.62
"2022-11-29 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.57;71.5;4.55
"2022-11-29 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.54;71.5;4.62
"2022-11-30 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.37;76.95;4.41
"2022-11-30 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.33;76.95;3.72
"2022-11-30 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.9;76.95;3.45
"2022-11-30 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.72;79.75;3.66
"2022-11-30 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.63;76.85;4.0
"2022-11-30 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.64;76.85;4.34
"2022-11-30 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.37;74.05;4.28
"2022-11-30 07:00:00;;;;;;;";0.0;0;59.0;11.52;57.0;8.83;76.85;3.86
"2022-11-30 08:00:00;;;;;;;";0.0;0;36.0;0.0;36.0;9.7;74.2;3.79
"2022-11-30 09:00:00;;;;;;;";0.0;0;285.0;232.49;192.0;10.52;69.1;4.69
"2022-11-30 10:00:00;;;;;;;";0.0;0;152.0;2.22;151.0;11.39;64.25;5.31
"2022-11-30 11:00:00;;;;;;;";0.0;0;267.0;96.91;223.0;11.84;57.55;5.38
"2022-11-30 12:00:00;;;;;;;";0.0;0;423.0;846.55;76.0;11.84;55.4;5.1
"2022-11-30 13:00:00;;;;;;;";0.0;0;212.0;186.77;152.0;11.53;55.4;4.76
"2022-11-30 14:00:00;;;;;;;";0.0;0;91.0;56.66;80.0;11.16;55.3;4.07
"2022-11-30 15:00:00;;;;;;;";0.0;0;10.0;0.0;10.0;10.38;59.35;3.17
"2022-11-30 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.35;74.27;1.88
"2022-11-30 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.88;76.33;1.84
"2022-11-30 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.42;78.39;1.8
"2022-11-30 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.95;80.45;1.76
"2022-11-30 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.48;82.51;1.73
"2022-11-30 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.02;84.57;1.69
"2022-11-30 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.55;86.63;1.65
"2022-11-30 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.09;88.69;1.62
"2022-12-01 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.62;90.75;1.58
"2022-12-01 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.16;92.81;1.54
"2022-12-01 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;2.69;94.87;1.51
"2022-12-01 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;2.22;96.93;1.47
"2022-12-01 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;1.76;98.99;1.43
"2022-12-01 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;1.29;100.0;1.4
"2022-12-01 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;0.83;100.0;1.36
"2022-12-01 07:00:00;;;;;;;";0.0;0;139.0;509.72;52.0;0.36;100.0;1.32
"2022-12-01 08:00:00;;;;;;;";0.0;0;186.0;145.4;142.0;6.74;79.55;1.1
"2022-12-01 09:00:00;;;;;;;";0.0;0;284.0;234.11;191.0;9.6;71.5;1.31
"2022-12-01 10:00:00;;;;;;;";0.0;0;200.0;22.32;190.0;10.99;66.65;1.79
"2022-12-01 11:00:00;;;;;;;";0.0;0;409.0;542.28;164.0;12.09;62.1;2.76
"2022-12-01 12:00:00;;;;;;;";0.0;0;396.0;715.7;104.0;12.43;57.75;2.55
"2022-12-01 13:00:00;;;;;;;";0.0;0;313.0;753.81;72.0;12.54;59.95;2.28
"2022-12-01 14:00:00;;;;;;;";0.0;0;111.0;139.92;84.0;11.77;64.35;2.14
"2022-12-01 15:00:00;;;;;;;";0.0;0;7.0;0.0;7.0;10.97;69.15;1.86
"2022-12-01 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.59;77.0;2.07
"2022-12-01 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.39;82.75;2.21
"2022-12-01 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;7.43;89.0;2.28
"2022-12-01 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;6.26;92.3;1.93
"2022-12-01 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;5.39;92.3;1.79
"2022-12-01 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.78;95.75;1.86
"2022-12-01 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.35;92.25;1.79
"2022-12-01 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.15;95.75;1.66
"2022-12-02 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.92;95.75;1.59
"2022-12-02 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;3.93;95.75;1.45
"2022-12-02 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.08;95.75;1.31
"2022-12-02 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.28;95.75;1.24
"2022-12-02 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.36;92.25;1.17
"2022-12-02 05:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.17;95.75;1.24
"2022-12-02 06:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;4.09;92.2;1.17
"2022-12-02 07:00:00;;;;;;;";0.0;0;123.0;363.62;62.0;4.72;92.25;1.17
"2022-12-02 08:00:00;;;;;;;";0.0;0;212.0;253.53;136.0;7.64;85.8;0.83
"2022-12-02 09:00:00;;;;;;;";0.0;0;391.0;760.34;91.0;10.45;69.1;1.03
"2022-12-02 10:00:00;;;;;;;";0.0;0;432.0;695.56;122.0;11.59;62.0;1.79
"2022-12-02 11:00:00;;;;;;;";0.0;0;449.0;767.25;104.0;12.47;55.65;2.97
"2022-12-02 12:00:00;;;;;;;";0.0;0;416.0;827.18;80.0;12.84;53.6;3.1
"2022-12-02 13:00:00;;;;;;;";0.0;0;280.0;552.98;104.0;12.6;53.6;2.76
"2022-12-02 14:00:00;;;;;;;";0.0;0;84.0;41.69;76.0;12.15;55.5;2.41
"2022-12-02 15:00:00;;;;;;;";0.0;0;9.0;0.0;9.0;11.14;59.6;2.0
"2022-12-02 16:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;9.88;66.35;1.86
"2022-12-02 17:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;8.91;68.8;2.0
